iteration;agentId;positionBefore;positionAfter;personalBest;personalBestFitness;globalBest;globalBestFitness;popAvgFitness;popStdDev;distToOptimum
46;783;[-4.6687483664,0.0000000000];[-0.1916466412,0.0000000000];[-0.1916466412,0.0000000000];1.2806771225;[-0.0000000000,0.0000000000];0.0000000000;0.8306870084;3.2509054542;0.0000000000
46;784;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.8306870084;3.2509054542;0.0000000000
47;656;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6567920834;3.5369336131;0.0000000000
47;694;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6567920834;3.5369336131;0.0000000000
47;535;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6567920834;3.5369336131;0.0000000000
47;743;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6567920834;3.5369336131;0.0000000000
47;682;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6567920834;3.5369336131;0.0000000000
47;701;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6567920834;3.5369336131;0.0000000000
47;730;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6567920834;3.5369336131;0.0000000000
47;771;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6567920834;3.5369336131;0.0000000000
47;724;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6567920834;3.5369336131;0.0000000000
47;507;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6567920834;3.5369336131;0.0000000000
47;697;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6567920834;3.5369336131;0.0000000000
47;708;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6567920834;3.5369336131;0.0000000000
47;733;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6567920834;3.5369336131;0.0000000000
47;779;[16.9655873965,6.2838872435];[-5.4479250012,-2.0178580098];[-5.4479250012,-2.0178580098];12.9001066111;[-0.0000000000,0.0000000000];0.0000000000;0.4300035537;2.3156400043;0.0000000000
47;726;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.4300035537;2.3156400043;0.0000000000
47;579;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.4300035537;2.3156400043;0.0000000000
47;629;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.4300035537;2.3156400043;0.0000000000
47;716;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.4300035537;2.3156400043;0.0000000000
47;735;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.4300035537;2.3156400043;0.0000000000
47;781;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.4300035537;2.3156400043;0.0000000000
47;749;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.4300035537;2.3156400043;0.0000000000
47;675;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.4300035537;2.3156400043;0.0000000000
47;696;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.4300035537;2.3156400043;0.0000000000
47;742;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.4300035537;2.3156400043;0.0000000000
47;760;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.4300035537;2.3156400043;0.0000000000
47;785;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.4300035537;2.3156400043;0.0000000000
47;786;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.4161324713;2.2792514146;0.0000000000
47;787;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.4031283316;2.2445235583;0.0000000000
47;788;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.3909123215;2.2113340273;0.0000000000
47;789;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.3794149003;2.1795726640;0.0000000000
47;790;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.3685744746;2.1491400311;0.0000000000
47;791;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.3583362948;2.1199461089;0.0000000000
47;792;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.3486515300;2.0919091802;0.0000000000
47;793;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.3394764898;2.0649548719;0.0000000000
47;794;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.3307719644;2.0390153291;0.0000000000
47;795;[-21.5630929845,0.0000000000];[-0.7500174790,0.0000000000];[-0.7500174790,0.0000000000];3.0822090325;[-0.0000000000,0.0000000000];0.0000000000;0.3225026653;2.0140284991;0.0000000000
47;796;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.3898125767;2.0343552670;0.0000000000
47;797;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.3805313248;2.0108692230;0.0000000000
47;798;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.3716817592;1.9881768434;0.0000000000
47;799;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.3632344464;1.9662344926;0.0000000000
47;800;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.3551625699;1.9450018155;0.0000000000
47;801;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.3474416444;1.9244414270;0.0000000000
47;802;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.3400492690;1.9045186377;0.0000000000
47;803;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.3329649092;1.8852012095;0.0000000000
47;804;[-0.0000000000,32.3779185872];[-0.0000000000,11.2703839471];[-0.0000000000,11.2703839471];17.1088145695;[-0.0000000000,0.0000000000];0.0000000000;0.3261697070;1.8664591375;0.0000000000
47;777;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6618226043;2.9890595213;0.0000000000
47;780;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6618226043;2.9890595213;0.0000000000
47;782;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6618226043;2.9890595213;0.0000000000
47;784;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6618226043;2.9890595213;0.0000000000
47;753;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6618226043;2.9890595213;0.0000000000
47;785;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6618226043;2.9890595213;0.0000000000
47;786;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6618226043;2.9890595213;0.0000000000
47;787;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6618226043;2.9890595213;0.0000000000
47;788;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6618226043;2.9890595213;0.0000000000
47;789;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6618226043;2.9890595213;0.0000000000
47;790;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6618226043;2.9890595213;0.0000000000
47;791;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6618226043;2.9890595213;0.0000000000
47;792;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6618226043;2.9890595213;0.0000000000
47;793;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6618226043;2.9890595213;0.0000000000
47;794;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6618226043;2.9890595213;0.0000000000
47;795;[-0.7500174790,0.0000000000];[-0.0784194829,0.0000000000];[-0.0784194829,0.0000000000];0.3775376287;[-0.0000000000,0.0000000000];0.0000000000;0.6077291762;2.9691752513;0.0000000000
47;796;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6077291762;2.9691752513;0.0000000000
47;797;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6077291762;2.9691752513;0.0000000000
47;798;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6077291762;2.9691752513;0.0000000000
47;799;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6077291762;2.9691752513;0.0000000000
47;800;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6077291762;2.9691752513;0.0000000000
47;801;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6077291762;2.9691752513;0.0000000000
47;802;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6077291762;2.9691752513;0.0000000000
47;803;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6077291762;2.9691752513;0.0000000000
47;804;[-0.0000000000,11.2703839471];[-0.0000000000,1.3432391724];[-0.0000000000,1.3432391724];4.9279733226;[-0.0000000000,0.0000000000];0.0000000000;0.3641123512;1.9194338545;0.0000000000
48;656;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;694;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;535;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;799;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;743;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;682;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;701;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;730;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;771;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;724;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;507;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;697;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;708;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;733;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;777;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;726;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;579;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;716;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;735;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;781;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;749;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;675;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;696;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;742;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;753;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.1642657774;0.8845982836;0.0000000000
48;804;[-0.0000000000,1.3432391724];[-0.0000000000,-0.3918488715];[-0.0000000000,-0.3918488715];2.6789783594;[-0.0000000000,0.0000000000];0.0000000000;0.0892992786;0.4808913327;0.0000000000
48;760;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.0892992786;0.4808913327;0.0000000000
48;805;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.0892992786;0.4808913327;0.0000000000
48;806;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.0864186568;0.4733344769;0.0000000000
48;807;[29.6589473047,0.0000000000];[12.0703427680,0.0000000000];[12.0703427680,0.0000000000];16.4993461045;[-0.0000000000,0.0000000000];0.0000000000;0.0837180737;0.4661225074;0.0000000000
48;808;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.5811613474;2.8511541844;0.0000000000
48;809;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.5640683666;2.8106282570;0.0000000000
48;810;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.5479521275;2.7717789194;0.0000000000
48;811;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.5327312351;2.7344939327;0.0000000000
48;812;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.5183330936;2.6986712780;0.0000000000
48;813;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.5046927490;2.6642179934;0.0000000000
48;814;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.4917519093;2.6310491680;0.0000000000
48;815;[-6.8417716254,0.0000000000];[-2.4726522439,0.0000000000];[-2.4726522439,0.0000000000];7.6127010488;[-0.0000000000,0.0000000000];0.0000000000;0.4794581116;2.5990870690;0.0000000000
48;816;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.6534396466;2.7930761342;0.0000000000
48;817;[-0.0000000000,3.9297827380];[-0.0000000000,3.9297827380];[-0.0000000000,3.9297827380];8.6543005408;[-0.0000000000,0.0000000000];0.0000000000;0.6378815598;2.7614224381;0.0000000000
48;818;[-0.0000000000,7.8831874796];[-0.0000000000,6.3459516363];[-0.0000000000,6.3459516363];13.3244407931;[-0.0000000000,0.0000000000];0.0000000000;0.8243099082;2.9846021455;0.0000000000
48;819;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;1.1084037920;3.4893982614;0.0000000000
48;820;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;1.0837725966;3.4542755074;0.0000000000
48;821;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;1.0602123227;3.4201763770;0.0000000000
48;822;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;1.0376546138;3.3870530431;0.0000000000
48;823;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;1.0160368093;3.3548606720;0.0000000000
48;824;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.9953013642;3.3235571950;0.0000000000
48;802;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.9753953369;3.2931030999;0.0000000000
48;803;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.9753953369;3.2931030999;0.0000000000
48;629;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.9753953369;3.2931030999;0.0000000000
48;805;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.9753953369;3.2931030999;0.0000000000
48;806;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.9753953369;3.2931030999;0.0000000000
48;807;[12.0703427680,0.0000000000];[6.9916608864,0.0000000000];[6.9916608864,0.0000000000];12.5611855959;[-0.0000000000,0.0000000000];0.0000000000;0.8966321268;2.9500973124;0.0000000000
48;808;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.8966321268;2.9500973124;0.0000000000
48;809;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.8966321268;2.9500973124;0.0000000000
48;810;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.8966321268;2.9500973124;0.0000000000
48;811;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.8966321268;2.9500973124;0.0000000000
48;812;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.8966321268;2.9500973124;0.0000000000
48;813;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.8966321268;2.9500973124;0.0000000000
48;814;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.8966321268;2.9500973124;0.0000000000
48;815;[-2.4726522439,0.0000000000];[-2.3471620170,0.0000000000];[-2.3471620170,0.0000000000];7.1298191238;[-0.0000000000,0.0000000000];0.0000000000;0.8869744883;2.9288089133;0.0000000000
48;816;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000000;0.8869744883;2.9288089133;0.0000000000
48;817;[-0.0000000000,3.9297827380];[-0.0000000000,0.9278256090];[-0.0000000000,0.9278256090];2.5933654915;[-0.0000000000,0.0000000000];0.0000000000;0.7657557873;2.7230196477;0.0000000000
